Registro_ANS;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
373109;826676000139;UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA;UNIODONTO DE SERTAOZINHO;Cooperativa odontolgica;RUA CARLOS GOMES;684;;CENTRO;Sertozinho;SP;14160020;1.0;621056700.0;;uniodonto@uniodontosertaozinho.com.br;APARECIDO SILVIO DE SOUZA ;REPRESENTANTE;5.0;1998-12-16
334243;58702853000155;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLGICA;UNIODONTO SOROCABA;Cooperativa odontolgica;AV. BARO DE TATUI;628;;J. VERGUEIRO;Sorocaba;SP;18030000;15.0;32349424.0;32349424.0;uniodontosor@uniodontosorocaba.com.br;VALERIA REGINA ATHAYDE;PRESIDENTE;5.0;1998-12-16
313751;73162760000179;UNIODONTO DE SO JOS DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLGICO;UNIODONTO SO JOS DOS CAMPOS;Cooperativa odontolgica;PRAA PRESIDENTE KENNEDY;24;;CENTRO;So Jos dos Campos;SP;12245730;12.0;32026000.0;39422946.0;uniodontosjc@uniodontosjc.com.br;SERGIO BRITO;PRESIDENTE;5.0;1998-12-16
350290;1902941000183;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLGICA;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLGICA;Cooperativa odontolgica;RUA GENERAL OSRIO;1309;;CENTRO;Taquaritinga;SP;15900000;16.0;97334972.0;;rosana@uniodontotaquaritinga.com.br;ODILON GUEDES BARRETO JUNIOR;DIRETOR PRESIDENTE;5.0;1998-12-16
359726;2418863000109;UNIODONTO DE TRS RIOS - COOPERATIVA DE TRABALHO ODONTOLGICA;UNIODONTO TRS RIOS;Cooperativa odontolgica;TRAVESSA AUGUSTO DE ALMEIDA;44;SALA 315 E 316;CENTRO;Trs Rios;RJ;25804130;24.0;22553338.0;22553338.0;uniodontotresrios@yahoo.com.br;MARISOL GUIMARES MACHADO PEREIRA;PRESIDENTE;5.0;1998-12-29
350630;1422924000149;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;Cooperativa odontolgica;RUA FREI DAMIO;2856;;SANTA ELISA;Votuporanga;SP;15505187;17.0;34213395.0;34213395.0;uniodonto@votuporanga.com.br;JOSE LUIZ PEREIRA;PRESIDENTE;5.0;1998-12-16
314315;44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTLOGICAS;UNIODONTO DO BRASIL;Cooperativa odontolgica;RUA CORREIA DIAS ;185;;PARASO;So Paulo;SP;4104000;11.0;59044400.0;;regulacao@uniodonto.coop.br;JOS ALVES DE SOUZA NETO;DIRETOR PRESIDENTE;4.0;1998-12-17
358339;37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;UNIODONTO DO SUL GOIANO;Cooperativa odontolgica;RUA RUI DE ALMEIDA;519;;CENTRO;Itumbiara;GO;75503090;64.0;34317146.0;;uniodontosulgo@yahoo.com.br;JOAO BATISTA PEREIRA MACHADO;DIRETOR PRESIDENTE;5.0;1998-12-17
313807;199703000190;UNIODONTO DOURADOS - COOPERATIVA ODONTOLGICA;;Cooperativa odontolgica;RUA CIRO MELLO;2658;;JARDIM CENTRAL;Dourados;MS;79805031;67.0;34223577.0;;uniodonto@dourados.com.br;EDSON HIROSHI MURAKI;PRESIDENTE;5.0;1999-01-12
370711;2580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontolgica;RUA RESK SALIN CARONE;50;EDIF IBISA;GILBERTO MACHADO;Cachoeiro de Itapemirim;ES;29303310;28.0;35111500.0;35111500.0;gerencia@uniodontoes.coop.br;ADRIANO BASTOS BARBOSA;PRESIDENTE;3.0;1998-12-17
341894;119565000192;UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLGICA LTDA.;UNIODONTO FRONTEIRA OESTE/RS;Cooperativa odontolgica;AV. 24 DE MAIO;1091;;CENTRO;Sant'Ana do Livramento;RS;97573450;55.0;32423833.0;;adm@uniodontofronteiraoeste.com.br;LUIZ FERNANDO MENDONA BIDART;PRESIDENTE;5.0;1998-12-17
358436;891689000191;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIES DENTISTAS;UNIODONTO GOIANIA;Cooperativa odontolgica;RUA T-27;1115;Quadra 65, Lote 4;SETOR BUENO;Goinia;GO;74215030;62.0;32549100.0;32549101.0;uniodonto@uniodontogoiania.com.br;FBIO ARAJO GONALVES PRUDENTE;REPRESENTANTE ;5.0;1998-12-17
343056;531736000196;UNIODONTO JACARE COOPERATIVA ODONTOLGICA;UNIODONTO DE JACARE;Cooperativa odontolgica;AVENIDA MAJOR ACCIO FERREIRA;670;;JD. LEONDIA;Jacare;SP;12327070;12.0;39528859.0;39528859.0;uniodonto@uniodontojac.com.br;GLRIA DE FTIMA CHAVES;PRESIDENTE;5.0;1998-12-18
401919;2021621000187;UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLGICA;;Cooperativa odontolgica;RUA JOS PERES;46;LOJA 01;CENTRO;Leopoldina;MG;36700000;32.0;34415754.0;34415754.0;uniodonto@leopoldina.com.br;MARCELO RESENDE VIEIRA;PRESIDENTE;5.0;1999-03-11
300195;72515208000154;UNIODONTO MACA - COOPERATIVA ODONTOLGICA;UNIODONTO MACAE;Cooperativa odontolgica;RUA MARECHAL DEODORO;411;;CENTRO;Maca;RJ;27910310;22.0;27629645.0;2227593737.0;gerencia@uniodontomacae.com.br;MARCOS STHEL ANTUNES;DIRETOR PRESIDENTE;5.0;1998-12-18
321125;24243925000121;UNIODONTO MACEI COOPERATIVA ODONTOLGICA;UNIODONTO MACEIO;Cooperativa odontolgica;AV. SANTA RITA DE CASSIA;278;;FAROL;Macei;AL;57051600;8.0;221233300.0;221233300.0;uniodonto@uniodontomaceio.com.br;JOSE ZENOU COSTA FILHO;PRESIDENTE;3.0;1998-12-22
381144;1367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE MARINGA;Cooperativa odontolgica;AVENIDA PAPA JOAO XXIII;513;;ZONA 02;Maring;PR;87010060;44.0;32271150.0;;uniodonto@uniodontomaringa.com.br;VAMPR LUIZ CARDOSO OLIVEIRA;DIRETOR PRESIDENTE;5.0;1998-12-16
382337;1066312000160;UNIODONTO METROPOLITANA COOPERATIVA ODONTOLGICA.;UNIODONTO DUQUE DE CAXIAS;Cooperativa odontolgica;AVENIDA PRESIDENTE VARGAS;263;GRUPO 102;CENTRO;Duque de Caxias;RJ;25070330;21.0;26718785.0;;presidencia@uniodonto-metropolitana.com.br;FLVIO ARAJO DE ASSIS;DIRETOR-PRESIDENTE;5.0;1998-12-29
303291;2313780000155;UNIODONTO MOSSOR - COOPERATIVA DOS CIRURGIES DENTISTAS DE MOSSOR E REGIO OESTE;UNIODONTO MOSSOR;Cooperativa odontolgica;AV DIOCESANA;266;;NOVA BETANIA;Mossor;RN;59603200;84.0;33161115.0;33162990.0;gerencia@uniodontomossoro.com.br;FRANCISCO AVES DE OLIVEIRA;PRESIDENTE;6.0;1998-12-24
419729;2768410000102;UNIODONTO PASSOS - COOPERATIVA ODONTOLGICA;UNIODONTO PASSOS;Cooperativa odontolgica;RUA BONSUCESSO;472;;SO FRANCISCO;Passos;MG;37902000;35.0;35213567.0;;UNIODONTOPASSOS@PASSOSNET.COM.BR;LUIZ FERNANDO LEMOS REIS;DIRETOR PRESIDENTE;5.0;2015-03-24
361593;96396395000162;UNIODONTO PAULISTA-FEDERAO DAS COOPERATIVAS ODONTOLGICAS DO ESTADO DE SO PAULO;UNIODONTO PAULISTA;Cooperativa odontolgica;Rua Silvia ;110;10 andar - Edifcio Santa Lcia ;Bela Vista ;So Paulo;SP;1331010;11.0;31253040.0;31593181.0;ans@uniodontopaulista.com.br;LUIZ EDUARDO ZACCHARIAS;PRESIDENTE;5.0;1998-12-18
402109;2772726000178;UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLGICO LTDA.;UNIODONTO PAULO AFONSO;Cooperativa odontolgica;AV. GETULIO VARGAS;421;SALA 206, 2 ANDAR;CENTRO;Paulo Afonso;BA;48601260;75.0;32810003.0;32810003.0;uniodonto@uniodontopauloafonso.com.br;CYNARA MAIA DE OLIVEIRA;DIRETOR PRESIDENTE;5.0;1999-03-15
346004;52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLGICA;UNIODONTO DE PIRACICABA;Cooperativa odontolgica;RUA ALFARES JOS CAETANO ;1352;;CENTRO;Piracicaba;SP;13400123;19.0;34011770.0;34011770234.0;atendimento@uniodontopiracicaba.com.br;CLAUDIO ROBERTO ZAMBELLO;DIRETOR PRESIDENTE;5.0;1998-12-16
378941;2260283000136;UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLGICA;UNIODONTO DE PIRASSUNUNGA;Cooperativa odontolgica;RUA JOAQUIM PROCPIO DE ARAJO;1470;;CENTRO;Pirassununga;SP;13630082;19.0;35611165.0;35611165.0;uniopirass@uniodontopirassununga.com.br;EDGAR SAGGIORATTO;PRESIDENTE;5.0;1998-12-16
315818;82621210000161;UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLGICA;UNIODONTO PONTA GROSSA;Cooperativa odontolgica;RUA BARO DO CERRO AZUL;618;;CENTRO;Ponta Grossa;PR;84010210;;;;uniodontopg@uol.com.br;RUBENS PUPO BANDEIRA;DIRETOR PRESIDENTE;5.0;1998-12-16
366439;88938089000182;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontolgica;AV. INDEPENDNCIA;914;;INDEPENDNCIA;Porto Alegre;RS;90035072;51.0;33024000.0;33024077.0;regulacao@uniodontopoa.com.br;JULIO CESAR CORDOVA MACIEL;DIRETOR PRESIDENTE;4.0;1998-12-17
344451;26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;UNIODONTO MINAS;Cooperativa odontolgica;AV JOO XXIII;697;;SANTA MARIA;Uberlndia;MG;38408056;34.0;32288118.0;;gerencia@uniodontouberlandia.com.br;RICARDO MANOEL LOURENO;PRESIDENTE;5.0;1998-12-17
406121;3150035000103;UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA;UNIODONTO RESENDE COOPERATIVA ODONTOLOGICA;Cooperativa odontolgica;RUA ISAAC DAVID HALPERN;64;;COMERCIAL;Resende;RJ;27541140;;;33551752.0;uniodonto@uniodontoresende.com.br;ANA PAULA DA COSTA;PRESIDENTE;5.0;1999-07-07
367966;2662309000172;UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA;;Cooperativa odontolgica;RUA LUIZ LOREA;263;;CENTRO;Rio Grande;RS;96200350;53.0;32321563.0;;uniodonto@uniodontoriogrande.com.br;DANIELI DUVAL PINTO DEVILLA;SUPERINTENDENTE;6.0;1998-12-29
305421;72120124000111;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;UNIODONTO/RS;Cooperativa odontolgica;RUA QUINTINO BANDEIRA;64;1 ANDAR - EDIF. SAMPAIO;SO GERALDO;Porto Alegre;RS;90220050;51.0;32257671.0;32868554.0;uniodontors@uniodonto-rs.com.br;IRNO AUGUSTO PRETTO;PRESIDENTE;3.0;1998-12-23
327441;1290793000193;UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SADE ODONTOLGICA LTDA;UNIODONTO SUDESTE MINEIRO ;Cooperativa odontolgica;RUA OSCAR VIDAL;373;;CENTRO;Juiz de Fora;MG;36016290;32.0;32150706.0;32151561.0;uniodonto@uniodontojf.com.br;MAGALI DE FREITAS MACIEL;DIRETORA PRESIDENTE;5.0;1998-12-21
314871;2033677000151;UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO;;Cooperativa odontolgica;RUA NIVALDO RIBEIRO;05;;CENTRO;Rio Verde;GO;75901120;64.0;36216063.0;;gerencia@uniodontosudoeste.com.br;FERNANDO FERREIRA DE ALMEIDA;PRESIDENTE;5.0;1998-12-17
363171;72261803000100;UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA;UNIDONTO SUL FLUMINENSE;Cooperativa odontolgica;RUA PROFESSORA CLLIA;12;;VILA SANTA CECILIA;Volta Redonda;RJ;27260500;24.0;21073350.0;33486184.0;uniodontosulfluminense@uniodontosf.com.br;KNIA APARECIDA DA SILVA ACCIARITO;REPRESENTANTE;5.0;1998-12-16
335525;54912241000136;UNIODONTO SO CARLOS -  COOPERATIVA ODONTOLGICA;UNIODONTO SO CARLOS;Cooperativa odontolgica;RUA 15 DE NOVEMBRO;2597;;CENTRO;So Carlos;SP;13560241;16.0;33626062.0;;uniodontosaocarlos@terra.com.br;NIVEA CELIA BONADIO COELHO;DIRETORA PRESIDENTE;5.0;1998-12-16
303259;53206108000100;UNIODONTO SO JOS DO RIO PRETO - COOPERATIVA ODONTOLGICA;UNIODONTO;Cooperativa odontolgica;RUA INDEPENDENCIA ;2651;;CENTRO;So Jos do Rio Preto;SP;15010110;17.0;32118400.0;32346005.0;uniodorp@uniodontoriopreto.com.br;JOS CARLOS AFONSO CUGINOTTI;PRESIDENTE;5.0;1998-12-16
319350;2030488000125;UNIODONTO TAUBAT COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO TAUBATE;Cooperativa odontolgica;RUA DR. SOUZA ALVES ;728;;CENTRO;Taubat;SP;12020030;12.0;34110522.0;36292511.0;uniodonto@uniodontotaubate.com.br;ALEXANDRE CURSINO DE MOURA SANTOS;DIRETOR PRESIDENTE;5.0;1998-12-17
370568;17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTNCIA  SADE ODONTOLGICA LTDA;UNIODONTO ;Cooperativa odontolgica;RUA CORONEL MANOEL BORGES;618;;CENTRO;Uberaba;MG;38060340;34.0;33347700.0;;gerencia@uniodontouberaba.com.br;WASHINGTON TADEU NASCIMENTO;DIRETOR EXECUTIVO;5.0;1998-12-17
382655;2149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontolgica;PRAA DOUTOR GAMA RODRIGUES;365;;CRUZ;Lorena;SP;12606080;12.0;31532900.0;31532746.0;admwanda@uniodontovalehistorico.com.br;WANDA MARIA RICOTA DE MELLO;PRESIDENTE;5.0;1998-12-16
345318;8237810000178;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;UNIODONTO/RN;Cooperativa odontolgica;RUA AU;665;;TIROL;Natal;RN;59020110;84.0;40094664.0;40094665.0;gerencia@uniodontorn.com.br;EUGNIO CARLOS ARAJO;PRESIDENTE;5.0;1998-12-17
420808;24705602000102;UNION ADMINISTRADORA DE BENEFCIOS EM SADE LTDA - EPP;UNION BENEFCIOS;Administradora de Benefcios;AV TEOTNIO PARREIRA COELHO ;860;SALA 01;INGA ALTO;Betim;MG;32604376;31.0;33917920.0;;joao.figueiredo@unionadm.com.br;JOO DE FIGUEIREDO PEREIRA CURADO;DIRETOR;4.0;2017-06-21
421278;29045908000101;UNIPACTUM ADMINISTRADORA DE BENEFCIOS LTDA.;;Administradora de Benefcios;RUA MINAS GERAIS;165;;VILA PINHEIRO;Jacare;SP;12307060;;;;diretoria@unipactum.com.br;JULIO CESAR BERBEL GERALDO;ADMINISTRADOR;6.0;2018-05-08
423114;43707578000195;UNITY ADMINISTRADORA DE BENEFCIOS LTDA;UNITY ADMINISTRADORA DE BENEFCIOS LTDA;Administradora de Benefcios;Rua Joo Pessoa de Matos;330;Sala 501 e 502;Praia da Costa;Vila Velha;ES;29101115;28.0;33335300.0;;wesley@unity.adm.br;WESLEY BORGES FERNANDES;Administrador;6.0;2021-12-03
423335;46426569000114;UNITY SERVIOS INTEGRADOS DE SADE LTDA.;UNITY SADE;Medicina de Grupo;QS 3 EPCT ;SN;LOTES 3  5  7 E 9  - SALAS 1701 A 1716 -;GUAS CLARAS ;Braslia;DF;71953000;;;;marcia.rodrigues@unitysaude.com.br;DULIO CESAR LOPES SANTANA;SOCIO ADMINISTRADOR;;2022-10-03
413348;67363341000100;UNIVERSAL PLANO ODONTOLOGICO LTDA;;Odontologia de Grupo;RUA LARA CAMPOS ;183;;CENTRO;Tiet;SP;18530000;15.0;32822943.0;;financeiro@universaldental.com.br;FELIPE JORGE PIOVEZANE;SCIO;5.0;2001-03-16
422134;34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;UNIVIDA USA OPERADORA EM SAUDE ;Medicina de Grupo;AV MELCHERT ;926;3 ANDAR;VILA MATILDE;So Paulo;SP;3508000;11.0;39957301.0;;murilo.giorgini@gmail.com;MURILO MENDES GIORGINI;diretor financeiro;4.0;2020-02-11
418137;11076382000153;UNIX SADE S.A;UNIX;Medicina de Grupo;RUA ARQUIMEDES GONALVES;219;;NAZAR;Salvador;BA;40050300;71.0;21013444.0;;UNIXSAUDE@GMAIL.COM;JAIR SANTOS NETO;REPRESENTANTE;6.0;2011-07-13
414581;4745753000187;UNIO MDICA PLANOS DE SADE S/A;UNIO MDICA;Medicina de Grupo;PRAA CORONEL TERTULIANO ALMEIDA;05;;CENTRO;Feira de Santana;BA;44001256;75.0;36032166.0;33225784.0;juridico@uniaomedica.com.br;ANDR RAIMUNDO FRANA GUIMARES;DIRETOR PRESIDENTE;5.0;2003-04-08
423131;44060892000191;UNIO SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefcios;Avenida das Amricas;500;BLOCO 03, LOJA 105;Barra da Tijuca;Rio de Janeiro;RJ;22640904;;;;thiago@unimedicasaude.com;CARLOS ALBERTO CHAME FILHO;Scio administrador;;2022-01-04
422126;34811615000110;UP HEALTH ADMINISTRADORA DE BENEFCIOS S/A;;Administradora de Benefcios;RUA CONSTRUTOR SEBASTIAO SOARES DE SOUZA;96;Salas 203 a 207;Praia da Costa;Vila Velha;ES;29101350;27.0;21242000.0;;administrativo@uphealthadministradora.com.br;CASEMIRO ALVES RAMOS JUNIOR;Diretor Executivo;5.0;2020-01-28
422223;27841404000164;UP SOLUES EM SADE LTDA ;UP SOLUES EM SADE  ;Administradora de Benefcios;AVENIDA ANTONIO CARLOS COMITRE ;540;1 ANDAR - SALA 14;PARQUE CAMPOLIM ;Sorocaba;SP;18047620;15.0;32933060.0;;ADMINISTRATIVO1@UPSAUDE.MED.BR;RENATA LOLO HARO;SCIA;;2020-10-02
419061;16384621000156;USODONTO PLANOS DE SADE LTDA;USODONTO;Odontologia de Grupo;AVENIDA ALVARO MAIA;742;SALA 102;CENTRO;Manaus;AM;69025070;;;;USODONTO.PLANO@HOTMAIL.COM;JHONNY DOS SANTOS FIGUEIREDO;DIRETOR - EXECUTIVO;5.0;2013-10-03
424048;29754208000188;VALE PLANOS DE SADE LTDA;VALE SADE;Medicina de Grupo;AV. CARDOSO DE S;647;;CENTRO;Petrolina;PE;56302110;87.0;21013190.0;;valesaude@neurocardio.com.br;JOS CARLOS DE MOURA;DIRETOR PRESIDENTE;;2024-06-10
345695;33592510000154;VALE S/A;VALE ;Autogesto;PRAIA DE BOTAFOGO;186;SALA 701 A 1901 - TORRE OSCAR NIEMEYER;BOTAFOGO;Rio de Janeiro;RJ;22250145;21.0;38144927.0;38144453.0;atendimento.ams@vale.com;BRUNO CAMARA MEIRA;REPRESENTANTE LEGAL;4.0;1998-12-24
417301;11340037000185;VALEM ADMINISTRADORA DE BENEFCIOS LTDA;VALEM;Administradora de Benefcios;AVENIDA DO CONTORNO;4265;5 ANDAR;SO LUCAS;Belo Horizonte;MG;30110021;31.0;32493000.0;32325099.0;CONTABILFISCAL@VALEM.COM.BR;CTHIA COSTA CARVALHO RABELO;ADMINISTRADOR;2.0;2010-06-09
417581;12091127000142;VALLOR ADMINISTRADORA DE BENEFCIOS LTDA;VALLOR BENEFCIOS;Administradora de Benefcios;AVENIDA ASSIS CHATEAUBRIAND;288;SALA 02 e 03;FLORESTA;Belo Horizonte;MG;30150100;31.0;33119128.0;;ALEXANDRE@VALLORBENEFICIOS.COM.BR;ALEXANDRE ANTNIO S SOARES;SCIO-ADMINISTRADOR;4.0;2010-09-21
423751;51512067000146;VALOR SAUDE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefcios;AL SANTOS;415.0;CONJ 131 ANDAR 13;CERQUEIRA CESAR;So Paulo;SP;1419913;21.0;35530509.0;;administrativo@valorsaudeadm.com.br;LEVI CRAVO NETTO;Administrador;;2023-09-04
424013;51421959000131;VCT PLANOS DE SAUDE LTDA;;Medicina de Grupo;RUA NOSSA SENHORA DA CONCEICAO;756;LETRA A SALA 05;CENTRO;Contagem;MG;32044000;31.0;983688989.0;;felipe.gomes@campellogomes.com.br;ANTONIO GOMES DOS SANTOS JUNIOR;SCIO ADMINISTRADOR;;2024-06-10
420018;23532987000190;VECTORIAL ADMINISTRADORA DE BENEFCIOS LTDA;;Administradora de Benefcios;RUA AFONSO ARINOS DE MELO FRANCO;222;BLOCO 01 - SALA 1701;BARRA DA TIJUCA;Rio de Janeiro;RJ;22631455;21.0;35531692.0;;LEONARDO@UNIMEDICASAUDE.COM;MARCELO SARMENTO DE CASTRO;ADMINISTRADOR;6.0;2016-01-11
422240;30168875000168;VIDA & SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefcios;RUA DA ASSEMBLIA;10;SALA 3811;CENTRO;Rio de Janeiro;RJ;20011901;21.0;22216677.0;;acbastos16@gmail.com;ANTONIO CARLOS ANTUNES BASTOS;ADMINISTRADOR;6.0;2020-07-14
422835;41248894000110;VIDA TOP MAIS SADE OPERADORA DE PLANOS DE SADE LTDA.;VIDA TOP + SADE;Medicina de Grupo;RUA PROFESSOR JOS RANIERI;8-55;CONJUNTO B;CENTRO;Bauru;SP;17015361;14.0;21068700.0;;DIRETORIA@VIDATOP.COM.BR;ENIDLCIO DE JESUS SARTORI;DIRETOR TCNICO E ADMINIS;5.0;2021-07-09
416789;9164784000168;VIDAMAX ADMINISTRADORA DE BENEFCIOS LTDA;;Administradora de Benefcios;RUA AMLIA DE NORONHA;151;CONJUNTO 701;PINHEIROS;So Paulo;SP;5410010;11.0;31131717.0;31131717.0;RICARDO@VIDAMAX.COM.BR;EMIGDIO RICARDO GARCIA JURADO;DIRETOR;1.0;2008-11-27
344443;864888000100;VIDAPLAN SADE LTDA. ;VIDAPLAN SAUDE;Medicina de Grupo;AV MOACYR SAUDINO;271;BOX 22  - 3 ANDAR;CENTRO;Alfredo Chaves;ES;29240000;;;;vidaplansaude.com.br@vidaplansaude.com.br;JANURIA LIMA BORGES;Diretora Administrativa/Financeira;5.0;1998-12-18
405582;2333065000184;VIP ASSISTENCIA ODONTOLOGICA LTDA.;VIP ODONTO;Odontologia de Grupo;RUA PIMENTA DE PADUA;2219;;N. SRA. DE FATIMA;So Sebastio do Paraso;MG;37950000;35.0;35314000.0;35316492.0;vipodont@hotmail.com;ELCIMAR BCEGO VILAS BOAS;GERENCIA;6.0;1999-07-01
403911;1518211000183;VISION MED ASSISTNCIA MDICA LTDA;;Medicina de Grupo;Avenida Repblica do Chile ;230;Sala 2601;Centro ;Rio de Janeiro;RJ;20031170;21.0;25652550.0;2125650303.0;afrancis@goldencross.com.br;ALOISIO JOS DE SOUZA FRANCISCO;DIRETOR;1.0;1999-04-28
414905;1648339000161;VITA ASSISTNCIA A SADE LTDA.;SABIN SINAI;Medicina de Grupo;AVENIDA PRESIDENTE ITAMAR FRANCO;4001;LOJA 202 E;CASCATINHA;Juiz de Fora;MG;36033318;;;;cristiane@sabinsinai.com.br;CRISTIANE COIMBRA SCHEFFER;REPRESENTANTE ;5.0;2004-07-13
423831;50991788000113;VITACARE PLANOS DE SAUDE LTDA;VITACARE;Medicina de Grupo;Avenida Manoel Dias da Silva;737;Edifcio Multi 1 andar - sala 2;Pituba;Salvador;BA;41830000;71.0;991084561.0;;flavio.freitas83@gmail.com;FLVIO FREITAS DE OLIVEIRA;Scio-administrador;;2023-12-18
423378;46682893000101;VITREA ADMINISTRADORA DE BENEFCIOS LTDA;VITREA ADMINISTRADORA;Administradora de Benefcios;Rua Jos Versolato;111;bloco b, sala 3014;centro;So Bernardo do Campo;SP;9750730;11.0;98476002.0;;tiagoantunes@maffixseguros.com.br;TIAGO ANTUNES DA SILVA;Scio-administrador ;6.0;2022-11-16
422592;29604093000145;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS;Administradora de Benefcios;Avenida Doutora Ruth Cardoso;7221;7 andar;Pinheiros;So Paulo;SP;5425070;;;;juridico@vitta.me;CLUDIA REGINA GALDINO;DIRETORA SCIA;;2021-02-09
361461;37880952000157;VIVACOM PLANOS DE SADE;VIVACOM;Autogesto;AVENIDA T-10;208;LOTES 9/12, QUADRA 102, ED. NEW TIMES SQ;SETOR BUENO;Goinia;GO;74223060;62.0;32388686.0;32388647.0;geraldo@saudevivacom.com.br;GERALDO ALMEIDA SILVA;DIRETOR DE SAUDE;3.0;1998-12-29
414662;4911101000175;VIVENTERIS LTDA;;Odontologia de Grupo;Rua Santos Dumont;3275;Centro Empresarial Empire Center - 11 A;ZONA 01;Maring;PR;87013050;44.0;31230528.0;;lcastro@sudaodonto.com.br;ARYADNE LARISSA DE ALMEIDA;REPRESENTANTE;1.0;2003-10-10
422657;40208487000117;VIVER BEM ADMINISTRADORA DE BENEFCIOS LTDA;VIVER ADMINISTRADORA;Administradora de Benefcios;RUA DA ALFNDEGA;100;4 ANDAR;CENTRO;Rio de Janeiro;RJ;20070004;21.0;24911647.0;;j.luiz@jlcarvalho.com.br;OTVIO AUGUSTO DE SOUZA FARIA;SOCIO ADMINISTRADOR/REPRE;;2021-02-24
417122;7983974000181;VOC CLUBE DE BENEFCIOS SOCIAIS, SADE E ODONTOLGICO LTDA;VOC CLUBE DE BENEFCIOS;Administradora de Benefcios;Avenida Brigadeiro Faria Lima;1478;15 andar, cj. 1501;Jardim Paulistano;So Paulo;SP;1472900;11.0;31887300.0;31887328.0;VOCECLUBE@VOCECLUBE.COM.BR;SAMUEL BELLUCO SILVEIRA SANTOS;REPRESENTANTE;1.0;2009-11-25
422487;37319040000100;VOC TOTAL PLANOS DE SADE LIMITADA;VOC TOTAL;Medicina de Grupo;Rua Augusta;1846;2 andar, conjunto 211;Cerqueira Csar;So Paulo;SP;1412000;11.0;9.657217929473769e+17;;felipe.gomes@campellogomes.com.br;LUCAS EDUARDO MENEGUETTI;Diretor Presidente;5.0;2020-12-10
414247;43999424000114;VOLVO DO BRASIL VECULOS LTDA.;VOLVO;Autogesto;AV. JUSCELINO KUBITSCHECK DE OLIVEIRA;2600;LAT DIREITA;CIC;Curitiba;PR;81260900;41.0;31217100.0;;dante.lago@arhya.com.br;DANTE JOS PIRATH LAGO;GERENTE DE SADE SEGU E MEIO A;;2001-09-18
423742;51181429000163;VROCCHI WAY ADMINISTRADORA DE BENEFICIOS LTDA;VROCCHI WAY;Administradora de Benefcios;RUA ITALIA;33.0;;JARDIM BONFIGLIOLI;Jundia;SP;13207280;11.0;45888844.0;;vi.rocchi47@gmail.com;VITORIO ROCCHI;Administrador;;2023-09-04
